id,nhogar,miembro,comuna,dominio,edad,parentesco_jefe,situacion_conyugal,num_miembro_padre,num_miembro_madre,estado_ocupacional,cat_ocupacional,calidad_ingresos_lab,ingreso_total_lab,calidad_ingresos_no_lab,ingreso_total_no_lab,calidad_ingresos_totales,ingresos_totales,calidad_ingresos_familiares,ingresos_familiares,ingreso_per_capita_familiar,estado_educativo,sector_educativo,nivel_actual,nivel_max_educativo,años_escolaridad,lugar_nacimiento,afiliacion_salud,cantidad_hijos_nac_vivos,ingreso_total_lab_USD,ingreso_total_no_lab_USD,ingresos_totales_USD,ingresos_familiares_USD,ingreso_per_capita_familiar_USD,ingresos_totales_USD_cat,sexo_Mujer,sexo_Varon,hijos_nacidos_vivos_No,hijos_nacidos_vivos_Si,sist_de_salud_Sistema privado,sist_de_salud_Sistema público
59,1,1,2,0,21,2,4,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,5000,3,20000,3,25000,2,25000,25000,0,0,13,1,15,2,1,0,78.92659826361484,315.70639305445934,394.6329913180742,394.6329913180742,394.6329913180742,1,1,0,1,0,1,0
60,1,1,1,0,21,2,4,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,3,25000,3,25000,2,25000,25000,0,2,13,1,13,6,4,0,0.0,394.6329913180742,394.6329913180742,394.6329913180742,394.6329913180742,1,1,0,1,0,0,1
61,1,1,8,1,21,2,3,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,3,1600,3,1600,2,1600,800,1,1,1,2,7,0,4,1,0.0,25.256511444356747,25.256511444356747,25.256511444356747,12.628255722178373,3,1,0,0,1,0,1
61,1,2,8,1,2,1,2,Padre no vive en el hogar,1,1,1,0,0,0,0,0,0,2,1600,800,1,1,1,6,0,0,4,0,0.0,0.0,0.0,25.256511444356747,12.628255722178373,4,0,1,1,0,0,1
62,1,1,1,0,21,2,4,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,15000,1,0,3,15000,2,15000,15000,1,1,1,3,12,0,1,0,236.7797947908445,0.0,236.7797947908445,236.7797947908445,236.7797947908445,1,0,1,1,0,1,0
63,1,1,7,0,21,2,4,Padre no vive en el hogar,3,2,0,3,28000,1,0,3,28000,2,71700,23900,1,1,1,3,12,0,1,0,441.9889502762431,0.0,441.9889502762431,1131.8074191002368,377.26913970007894,2,0,1,1,0,1,0
63,1,2,7,0,19,4,4,Padre no vive en el hogar,3,2,0,3,21700,1,0,3,21700,2,71700,23900,1,1,1,3,12,0,1,0,342.5414364640884,0.0,342.5414364640884,1131.8074191002368,377.26913970007894,1,0,1,1,0,1,0
63,1,3,7,0,49,6,3,No corresponde,No corresponde,2,0,3,22000,1,0,3,22000,2,71700,23900,1,1,1,3,12,0,1,2,347.27703235990526,0.0,347.27703235990526,1131.8074191002368,377.26913970007894,1,1,0,0,1,1,0
64,1,1,8,1,21,2,5,Padre no vive en el hogar,Madre no vive en el hogar,0,1,1,0,3,8000,3,8000,2,9500,3167,1,1,1,0,8,0,4,0,0.0,126.28255722178373,126.28255722178373,149.96053670086818,49.99210734017364,3,0,1,1,0,0,1
64,1,2,8,1,22,0,5,Padre no vive en el hogar,Madre no vive en el hogar,0,1,1,0,3,1500,3,1500,2,9500,3167,0,0,10,0,8,0,4,1,0.0,23.677979479084453,23.677979479084453,149.96053670086818,49.99210734017364,3,1,0,0,1,0,1
64,1,3,8,1,2,1,2,1,2,1,1,0,0,0,0,0,0,2,9500,3167,2,1,1,6,0,0,4,0,0.0,0.0,0.0,149.96053670086818,49.99210734017364,4,1,0,1,0,0,1
65,1,1,4,0,21,2,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,29000,1,0,3,29000,2,84000,28000,1,1,1,3,12,1,1,0,457.7742699289661,0.0,457.7742699289661,1325.9668508287293,441.9889502762431,2,0,1,1,0,1,0
65,1,2,4,0,21,0,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,26000,1,0,3,26000,2,84000,28000,1,1,1,3,12,1,1,0,410.41831097079717,0.0,410.41831097079717,1325.9668508287293,441.9889502762431,1,1,0,1,0,1,0
65,1,3,4,0,22,4,4,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,29000,1,0,3,29000,2,84000,28000,1,1,1,3,12,1,1,0,457.7742699289661,0.0,457.7742699289661,1325.9668508287293,441.9889502762431,2,0,1,1,0,1,0
66,1,1,1,0,21,2,4,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,15000,3,2000,3,17000,2,17000,17000,1,1,1,0,11,0,4,0,236.7797947908445,31.570639305445933,268.3504340962904,268.3504340962904,268.3504340962904,1,0,1,1,0,0,1
67,1,1,8,1,21,2,5,Padre no vive en el hogar,Madre no vive en el hogar,2,4,3,3000,3,2000,3,5000,1,15000,5000,1,1,1,0,9,4,4,1,47.355958958168905,31.570639305445933,78.92659826361484,236.7797947908445,78.92659826361484,3,1,0,0,1,0,1
67,1,2,8,1,29,0,5,No corresponde,No corresponde,2,0,2,10000,1,0,2,10000,1,15000,5000,1,1,1,3,12,4,4,0,157.85319652722967,0.0,157.85319652722967,236.7797947908445,78.92659826361484,3,0,1,1,0,0,1
67,1,3,8,1,2,1,2,2,1,1,1,0,0,0,0,0,0,1,15000,5000,0,0,0,6,0,0,4,0,0.0,0.0,0.0,236.7797947908445,78.92659826361484,4,1,0,1,0,0,1
68,1,1,7,0,21,2,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,8000,1,0,3,8000,2,24000,8000,1,1,1,0,7,0,4,0,126.28255722178373,0.0,126.28255722178373,378.84767166535124,126.28255722178373,3,0,1,1,0,0,1
68,1,2,7,0,22,0,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,8500,3,7500,3,16000,2,24000,8000,1,1,1,0,11,0,4,1,134.1752170481452,118.38989739542225,252.56511444356747,378.84767166535124,126.28255722178373,1,1,0,0,1,0,1
68,1,3,7,0,2,1,2,1,2,1,1,0,0,0,0,0,0,2,24000,8000,0,0,0,6,0,0,4,0,0.0,0.0,0.0,378.84767166535124,126.28255722178373,4,0,1,1,0,0,1
69,1,1,10,0,21,2,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,2,25000,1,0,2,25000,1,33000,16500,1,1,1,0,9,1,1,0,394.6329913180742,0.0,394.6329913180742,520.9155485398579,260.45777426992896,1,0,1,1,0,1,0
69,1,2,10,0,21,0,5,Padre no vive en el hogar,Madre no vive en el hogar,0,1,1,0,2,8000,2,8000,1,33000,16500,1,1,1,3,12,1,4,0,0.0,126.28255722178373,126.28255722178373,520.9155485398579,260.45777426992896,3,1,0,1,0,0,1
69,2,1,10,0,63,2,6,No corresponde,No corresponde,2,0,3,20000,3,12000,3,32000,2,32000,16000,1,1,1,3,12,5,1,3,315.70639305445934,189.42383583267562,505.13022888713493,505.13022888713493,252.56511444356747,2,1,0,0,1,1,0
69,2,2,10,0,60,4,0,No corresponde,No corresponde,0,1,1,0,1,0,1,0,2,32000,16000,1,1,1,1,13,5,4,0,0.0,0.0,0.0,505.13022888713493,252.56511444356747,4,0,1,1,0,0,1
70,1,1,15,0,21,2,4,Padre no vive en el hogar,Madre no vive en el hogar,2,4,3,10000,3,20000,3,30000,2,56000,28000,1,1,1,1,13,0,1,0,157.85319652722967,315.70639305445934,473.559589581689,883.9779005524862,441.9889502762431,2,0,1,1,0,1,0
70,1,2,15,0,93,4,6,No corresponde,No corresponde,1,1,1,0,3,26000,3,26000,2,56000,28000,1,1,1,2,7,5,0,0,0.0,410.41831097079717,410.41831097079717,883.9779005524862,441.9889502762431,1,1,0,1,0,1,0
71,1,1,9,0,21,2,3,Padre no vive en el hogar,2,2,0,3,23000,1,0,3,23000,1,69500,7722,1,1,1,1,12,0,4,1,363.06235201262825,0.0,363.06235201262825,1097.0797158642463,121.89423835832676,1,1,0,0,1,0,1
71,1,2,9,0,41,6,3,No corresponde,No corresponde,2,0,3,30000,1,0,3,30000,1,69500,7722,1,1,1,3,12,0,1,5,473.559589581689,0.0,473.559589581689,1097.0797158642463,121.89423835832676,2,1,0,0,1,1,0
71,1,3,9,0,23,4,5,Padre no vive en el hogar,2,0,1,1,0,1,0,1,0,1,69500,7722,1,1,1,0,11,0,4,0,0.0,0.0,0.0,1097.0797158642463,121.89423835832676,4,0,1,1,0,0,1
71,1,4,9,0,21,4,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,1,0,3,1500,3,1500,1,69500,7722,1,1,1,0,11,4,4,2,0.0,23.677979479084453,23.677979479084453,1097.0797158642463,121.89423835832676,3,1,0,0,1,0,1
71,1,5,9,0,18,4,4,Padre no vive en el hogar,2,2,0,2,15000,1,0,2,15000,1,69500,7722,1,1,1,0,9,0,4,0,236.7797947908445,0.0,236.7797947908445,1097.0797158642463,121.89423835832676,1,0,1,1,0,0,1
71,1,6,9,0,2,1,2,Padre no vive en el hogar,1,1,1,0,0,0,0,0,0,1,69500,7722,0,0,0,6,0,0,4,0,0.0,0.0,0.0,1097.0797158642463,121.89423835832676,4,0,1,1,0,0,1
71,1,7,9,0,4,4,2,Padre no vive en el hogar,2,1,1,0,0,0,0,0,0,1,69500,7722,0,0,8,6,0,0,1,0,0.0,0.0,0.0,1097.0797158642463,121.89423835832676,4,0,1,1,0,1,0
71,1,8,9,0,3,4,2,3,4,1,1,0,0,0,0,0,0,1,69500,7722,1,1,1,6,0,0,4,0,0.0,0.0,0.0,1097.0797158642463,121.89423835832676,4,0,1,1,0,0,1
71,1,9,9,0,1,4,2,3,4,1,1,0,0,0,0,0,0,1,69500,7722,2,1,1,6,0,0,4,0,0.0,0.0,0.0,1097.0797158642463,121.89423835832676,4,0,1,1,0,0,1
72,1,1,13,0,22,2,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,33000,1,0,3,33000,2,78000,39000,0,0,12,1,14,1,3,0,520.9155485398579,0.0,520.9155485398579,1231.2549329123915,615.6274664561957,2,0,1,1,0,1,0
72,1,2,13,0,23,0,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,45000,1,0,3,45000,2,78000,39000,0,0,12,1,14,0,0,0,710.3393843725336,0.0,710.3393843725336,1231.2549329123915,615.6274664561957,2,1,0,1,0,1,0
73,1,1,7,0,22,2,0,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,1,0,1,0,2,12000,4000,0,3,12,1,14,0,2,0,0.0,0.0,0.0,189.42383583267562,63.14127861089187,4,0,1,1,0,1,0
73,1,2,7,0,22,0,0,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,3,12000,3,12000,2,12000,4000,0,3,12,1,14,6,2,1,0.0,189.42383583267562,189.42383583267562,189.42383583267562,63.14127861089187,3,1,0,0,1,1,0
73,1,3,7,0,0,1,2,1,2,1,1,0,0,0,0,0,0,2,12000,4000,2,1,1,6,0,0,2,0,0.0,0.0,0.0,189.42383583267562,63.14127861089187,4,1,0,1,0,1,0
74,1,1,3,0,22,2,4,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,40000,1,0,3,40000,2,110000,55000,0,0,13,1,16,1,1,0,631.4127861089187,0.0,631.4127861089187,1736.3851617995265,868.1925808997632,2,0,1,1,0,1,0
74,1,2,3,0,32,4,4,No corresponde,No corresponde,2,0,3,70000,1,0,3,70000,2,110000,55000,1,1,1,5,17,1,1,0,1104.9723756906078,0.0,1104.9723756906078,1736.3851617995265,868.1925808997632,2,0,1,1,0,1,0
75,1,1,14,0,22,2,4,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,33000,1,0,3,33000,2,43000,21500,0,2,13,1,12,1,2,0,520.9155485398579,0.0,520.9155485398579,678.7687450670876,339.3843725335438,2,1,0,1,0,1,0
75,1,2,14,0,19,4,4,Padre no vive en el hogar,Madre no vive en el hogar,1,1,3,4000,3,6000,3,10000,2,43000,21500,0,0,12,1,12,1,2,0,63.14127861089187,94.71191791633781,157.85319652722967,678.7687450670876,339.3843725335438,3,1,0,1,0,1,0
76,1,1,3,0,22,2,4,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,3,13000,3,13000,2,13000,13000,0,0,13,1,15,1,0,0,0.0,205.20915548539858,205.20915548539858,205.20915548539858,205.20915548539858,1,1,0,1,0,1,0
76,2,1,3,0,21,2,4,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,20000,3,7000,3,27000,2,27000,27000,0,0,13,1,12,2,0,0,315.70639305445934,110.49723756906077,426.2036306235201,426.2036306235201,426.2036306235201,1,1,0,1,0,1,0
77,1,1,2,0,22,2,4,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,9000,3,20000,3,29000,2,50200,16733,0,0,13,1,14,6,1,0,142.0678768745067,315.70639305445934,457.7742699289661,792.423046566693,264.1357537490134,2,1,0,1,0,1,0
77,1,2,2,0,22,5,4,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,3,16600,3,16600,2,50200,16733,0,0,13,1,13,2,1,0,0.0,262.03630623520127,262.03630623520127,792.423046566693,264.1357537490134,1,1,0,1,0,1,0
77,1,3,2,0,20,4,4,Padre no vive en el hogar,Madre no vive en el hogar,0,1,3,3000,3,1600,3,4600,2,50200,16733,0,0,13,1,12,6,1,0,47.355958958168905,25.256511444356747,72.61247040252564,792.423046566693,264.1357537490134,3,1,0,1,0,1,0
78,1,1,2,0,22,2,4,Padre no vive en el hogar,2,0,1,1,0,3,2900,3,2900,2,65900,8238,0,0,13,1,15,6,4,0,0.0,45.77742699289661,45.77742699289661,1040.2525651144435,130.0394632991318,3,1,0,1,0,0,1
78,1,2,2,0,42,6,5,No corresponde,No corresponde,2,0,3,6000,3,6000,3,12000,2,65900,8238,1,1,1,4,6,4,4,7,94.71191791633781,94.71191791633781,189.42383583267562,1040.2525651144435,130.0394632991318,3,1,0,0,1,0,1
78,1,3,2,0,32,5,5,No corresponde,No corresponde,2,0,3,32000,1,0,3,32000,2,65900,8238,1,1,1,0,9,4,4,0,505.13022888713493,0.0,505.13022888713493,1040.2525651144435,130.0394632991318,2,0,1,1,0,0,1
78,1,4,2,0,11,4,2,3,2,1,1,1,0,1,0,1,0,2,65900,8238,0,0,5,4,5,0,4,0,0.0,0.0,0.0,1040.2525651144435,130.0394632991318,4,1,0,1,0,0,1
78,1,5,2,0,19,4,4,Padre no vive en el hogar,2,2,0,3,19000,1,0,3,19000,2,65900,8238,1,1,1,3,12,4,4,0,299.92107340173635,0.0,299.92107340173635,1040.2525651144435,130.0394632991318,1,0,1,1,0,0,1
78,1,6,2,0,0,4,2,3,2,1,1,0,0,0,0,0,0,2,65900,8238,0,3,0,6,0,0,4,0,0.0,0.0,0.0,1040.2525651144435,130.0394632991318,4,0,1,1,0,0,1
78,1,7,2,0,7,4,2,3,2,1,1,0,0,0,0,0,0,2,65900,8238,0,0,5,4,0,0,4,0,0.0,0.0,0.0,1040.2525651144435,130.0394632991318,4,0,1,1,0,0,1
78,1,8,2,0,9,4,2,3,2,1,1,0,0,0,0,0,0,2,65900,8238,0,0,5,4,2,0,4,0,0.0,0.0,0.0,1040.2525651144435,130.0394632991318,4,1,0,1,0,0,1
79,1,1,5,0,22,2,4,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,3,14000,3,14000,2,14000,14000,0,0,13,1,12,2,1,0,0.0,220.99447513812154,220.99447513812154,220.99447513812154,220.99447513812154,1,0,1,1,0,1,0
80,1,1,1,0,22,2,4,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,5000,3,15000,3,20000,2,20000,20000,0,0,13,1,12,5,4,0,78.92659826361484,236.7797947908445,315.70639305445934,315.70639305445934,315.70639305445934,1,0,1,1,0,0,1
81,1,1,2,0,22,2,4,Padre no vive en el hogar,2,2,0,3,50000,1,0,3,50000,1,275000,68750,0,0,13,1,15,0,1,0,789.2659826361484,0.0,789.2659826361484,4340.962904498816,1085.240726124704,2,1,0,1,0,1,0
81,1,2,2,0,55,6,0,No corresponde,No corresponde,2,0,3,130000,3,12000,3,142000,1,275000,68750,1,1,1,5,17,0,1,2,2052.0915548539856,189.42383583267562,2241.5153906866612,4340.962904498816,1085.240726124704,0,1,0,0,1,1,0
81,1,3,2,0,22,4,4,Padre no vive en el hogar,2,2,0,3,25000,1,0,3,25000,1,275000,68750,0,0,13,1,15,0,3,0,394.6329913180742,0.0,394.6329913180742,4340.962904498816,1085.240726124704,1,1,0,1,0,1,0
81,1,4,2,0,60,4,0,No corresponde,No corresponde,2,2,2,58000,1,0,2,58000,1,275000,68750,1,1,1,5,17,0,2,0,915.5485398579322,0.0,915.5485398579322,4340.962904498816,1085.240726124704,2,0,1,1,0,1,0
82,1,1,4,0,22,2,4,Padre no vive en el hogar,2,2,4,3,1500,1,0,3,1500,1,115500,57750,0,0,13,1,15,0,2,0,23.677979479084453,0.0,23.677979479084453,1823.2044198895028,911.6022099447514,3,1,0,1,0,1,0
82,1,2,4,0,54,6,1,No corresponde,No corresponde,2,4,2,114000,1,0,2,114000,1,115500,57750,1,1,1,5,17,0,2,2,1799.5264404104182,0.0,1799.5264404104182,1823.2044198895028,911.6022099447514,0,1,0,0,1,1,0
83,1,1,2,0,22,2,4,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,3,40000,3,40000,2,40000,40000,0,0,13,1,14,1,1,0,0.0,631.4127861089187,631.4127861089187,631.4127861089187,631.4127861089187,2,0,1,1,0,1,0
84,1,1,3,0,22,2,4,Padre no vive en el hogar,Madre no vive en el hogar,2,4,1,0,3,15000,3,15000,2,15000,15000,0,0,13,1,12,0,4,0,0.0,236.7797947908445,236.7797947908445,236.7797947908445,236.7797947908445,1,0,1,1,0,0,1
85,1,1,14,0,22,2,4,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,3,20000,3,20000,2,56000,18667,0,2,13,1,15,1,4,0,0.0,315.70639305445934,315.70639305445934,883.9779005524862,294.66456195737965,1,0,1,1,0,0,1
85,1,2,14,0,27,5,4,No corresponde,No corresponde,2,0,3,20000,1,0,3,20000,2,56000,18667,0,0,13,1,16,1,0,0,315.70639305445934,0.0,315.70639305445934,883.9779005524862,294.66456195737965,1,0,1,1,0,1,0
85,1,3,14,0,21,5,4,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,8000,3,8000,3,16000,2,56000,18667,0,0,13,1,13,1,2,0,126.28255722178373,126.28255722178373,252.56511444356747,883.9779005524862,294.66456195737965,1,0,1,1,0,1,0
86,1,1,2,0,22,2,4,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,3,18000,3,18000,2,18000,18000,0,0,13,1,13,5,4,0,0.0,284.1357537490134,284.1357537490134,284.1357537490134,284.1357537490134,1,0,1,1,0,0,1
87,1,1,2,0,22,2,4,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,3,6000,3,6000,2,6000,6000,0,2,13,1,15,1,2,0,0.0,94.71191791633781,94.71191791633781,94.71191791633781,94.71191791633781,3,1,0,1,0,1,0
88,1,1,1,0,22,2,4,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,3,85000,3,85000,2,85000,42500,0,2,13,1,15,1,1,0,0.0,1341.7521704814521,1341.7521704814521,1341.7521704814521,670.8760852407261,2,1,0,1,0,1,0
88,1,2,1,0,19,4,4,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,1,0,1,0,2,85000,42500,0,2,13,1,12,1,1,0,0.0,0.0,0.0,1341.7521704814521,670.8760852407261,4,0,1,1,0,1,0
89,1,1,14,0,22,2,4,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,20000,1,0,3,20000,2,20000,20000,0,0,13,1,12,1,1,0,315.70639305445934,0.0,315.70639305445934,315.70639305445934,315.70639305445934,1,0,1,1,0,1,0
90,1,1,1,0,22,2,5,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,3,12400,3,12400,2,37400,18700,0,0,13,1,12,5,2,0,0.0,195.73796369376478,195.73796369376478,590.370955011839,295.1854775059195,1,1,0,1,0,1,0
90,1,2,1,0,23,0,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,25000,1,0,3,25000,2,37400,18700,0,2,13,1,12,5,3,0,394.6329913180742,0.0,394.6329913180742,590.370955011839,295.1854775059195,1,0,1,1,0,1,0
91,1,1,2,0,22,2,4,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,3,7000,3,7000,1,57000,28500,0,0,13,1,15,1,1,0,0.0,110.49723756906077,110.49723756906077,899.7632202052091,449.88161010260455,3,1,0,1,0,1,0
91,1,2,2,0,25,4,4,No corresponde,No corresponde,2,0,2,50000,1,0,2,50000,1,57000,28500,1,1,1,5,17,1,1,0,789.2659826361484,0.0,789.2659826361484,899.7632202052091,449.88161010260455,2,0,1,1,0,1,0
92,1,1,7,0,22,2,4,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,7000,3,2000,3,9000,2,9000,9000,1,1,1,2,7,4,4,0,110.49723756906077,31.570639305445933,142.0678768745067,142.0678768745067,142.0678768745067,3,1,0,1,0,0,1
93,1,1,4,0,22,2,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,3200,1,0,3,3200,2,8600,2867,1,1,1,3,12,0,4,0,50.51302288871349,0.0,50.51302288871349,135.75374901341752,45.25651144435675,3,1,0,1,0,0,1
93,1,2,4,0,25,0,5,No corresponde,No corresponde,2,0,3,5400,1,0,3,5400,2,8600,2867,1,1,1,0,10,0,4,0,85.24072612470403,0.0,85.24072612470403,135.75374901341752,45.25651144435675,3,0,1,1,0,0,1
93,1,3,4,0,12,4,2,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,1,0,1,0,2,8600,2867,0,0,11,0,7,0,4,0,0.0,0.0,0.0,135.75374901341752,45.25651144435675,4,0,1,1,0,0,1
94,1,1,4,0,22,2,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,14000,1,0,3,14000,2,29000,14500,1,1,1,3,12,4,4,0,220.99447513812154,0.0,220.99447513812154,457.7742699289661,228.88713496448304,1,0,1,1,0,0,1
94,1,2,4,0,20,0,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,15000,1,0,3,15000,2,29000,14500,1,1,1,3,12,4,1,0,236.7797947908445,0.0,236.7797947908445,457.7742699289661,228.88713496448304,1,1,0,1,0,1,0
95,1,1,9,0,22,2,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,15000,1,0,3,15000,2,15000,5000,1,1,1,3,12,0,1,0,236.7797947908445,0.0,236.7797947908445,236.7797947908445,78.92659826361484,1,0,1,1,0,1,0
95,1,2,9,0,22,0,5,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,1,0,1,0,2,15000,5000,1,1,1,0,11,0,1,1,0.0,0.0,0.0,236.7797947908445,78.92659826361484,4,1,0,0,1,1,0
95,1,3,9,0,0,1,2,1,2,1,1,0,0,0,0,0,0,2,15000,5000,2,1,1,6,0,0,1,0,0.0,0.0,0.0,236.7797947908445,78.92659826361484,4,0,1,1,0,1,0
96,1,1,7,0,22,2,5,3,4,2,0,3,24000,1,0,3,24000,2,38000,6333,1,1,1,3,12,5,4,0,378.84767166535124,0.0,378.84767166535124,599.8421468034727,99.96842936069456,1,0,1,1,0,0,1
96,1,2,7,0,20,0,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,4000,1,0,3,4000,2,38000,6333,1,1,1,3,12,5,4,1,63.14127861089187,0.0,63.14127861089187,599.8421468034727,99.96842936069456,3,1,0,0,1,0,1
96,1,3,7,0,50,6,0,No corresponde,No corresponde,2,0,3,10000,1,0,3,10000,2,38000,6333,1,1,1,0,11,5,4,0,157.85319652722967,0.0,157.85319652722967,599.8421468034727,99.96842936069456,3,0,1,1,0,0,1
96,1,4,7,0,44,6,0,No corresponde,No corresponde,1,1,1,0,1,0,1,0,2,38000,6333,1,1,1,3,12,5,4,2,0.0,0.0,0.0,599.8421468034727,99.96842936069456,4,1,0,0,1,0,1
96,1,5,7,0,1,1,2,1,2,1,1,0,0,0,0,0,0,2,38000,6333,2,1,1,6,0,0,4,0,0.0,0.0,0.0,599.8421468034727,99.96842936069456,4,1,0,1,0,0,1
96,1,6,7,0,5,4,2,Padre no vive en el hogar,Madre no vive en el hogar,1,1,0,0,0,0,0,0,2,38000,6333,0,0,9,6,0,5,4,0,0.0,0.0,0.0,599.8421468034727,99.96842936069456,4,0,1,1,0,0,1
97,1,1,11,0,22,2,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,25000,1,0,3,25000,2,56200,18733,1,1,1,0,11,0,1,0,394.6329913180742,0.0,394.6329913180742,887.1349644830308,295.70639305445934,1,0,1,1,0,1,0
97,1,2,11,0,21,0,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,31200,1,0,3,31200,2,56200,18733,0,0,13,1,12,1,3,1,492.50197316495655,0.0,492.50197316495655,887.1349644830308,295.70639305445934,2,1,0,0,1,1,0
97,1,3,11,0,0,1,2,1,2,1,1,0,0,0,0,0,0,2,56200,18733,2,1,1,6,0,0,0,0,0.0,0.0,0.0,887.1349644830308,295.70639305445934,4,1,0,1,0,1,0
98,1,1,1,1,22,2,5,Padre no vive en el hogar,Madre no vive en el hogar,1,1,1,0,3,2500,3,2500,2,32500,10833,1,1,1,3,12,4,4,1,0.0,39.46329913180742,39.46329913180742,513.0228887134964,171.0023677979479,3,1,0,0,1,0,1
98,1,2,1,1,21,0,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,30000,1,0,3,30000,2,32500,10833,1,1,1,2,7,4,4,0,473.559589581689,0.0,473.559589581689,513.0228887134964,171.0023677979479,2,0,1,1,0,0,1
98,1,3,1,1,0,1,2,2,1,1,1,0,0,0,0,0,0,2,32500,10833,2,1,1,6,0,0,4,0,0.0,0.0,0.0,513.0228887134964,171.0023677979479,4,1,0,1,0,0,1
99,1,2,1,0,24,0,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,25000,1,0,3,25000,2,42000,21000,1,1,1,0,9,1,3,0,394.6329913180742,0.0,394.6329913180742,662.9834254143647,331.49171270718233,1,0,1,1,0,1,0
100,1,1,10,0,22,2,4,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,13200,1,0,3,13200,2,26600,13300,1,1,1,1,14,6,4,0,208.36621941594316,0.0,208.36621941594316,419.88950276243094,209.94475138121547,1,1,0,1,0,0,1
100,1,2,10,0,19,5,4,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,12400,3,1000,3,13400,2,26600,13300,1,1,1,0,11,6,4,0,195.73796369376478,15.785319652722967,211.52328334648777,419.88950276243094,209.94475138121547,1,1,0,1,0,0,1
101,1,1,3,0,22,2,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,12000,1,0,3,12000,2,37000,18500,1,1,1,5,15,5,4,0,189.42383583267562,0.0,189.42383583267562,584.0568271507498,292.0284135753749,3,1,0,1,0,0,1
101,1,2,3,0,24,0,5,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,25000,1,0,3,25000,2,37000,18500,1,1,1,3,12,5,1,0,394.6329913180742,0.0,394.6329913180742,584.0568271507498,292.0284135753749,1,0,1,1,0,1,0
101,2,1,3,0,31,2,4,No corresponde,No corresponde,2,0,3,35300,1,0,3,35300,2,35300,35300,1,1,1,5,17,5,1,0,557.2217837411207,0.0,557.2217837411207,557.2217837411207,557.2217837411207,2,1,0,1,0,1,0
102,1,1,2,0,22,2,4,Padre no vive en el hogar,Madre no vive en el hogar,2,0,3,20000,1,0,3,20000,2,73000,14600,1,1,1,5,17,5,1,0,315.70639305445934,0.0,315.70639305445934,1152.3283346487767,230.46566692975532,1,1,0,1,0,1,0
